,SMS,LABEL,len,url,number,senha
5170,"Faça login no aplicativo OlympTrad?: 163.172.32.54, FR, ",ok,56,0,1,0
5171,"ALEXANDRE, proprietario do CPF 163.xxx.xxx-05, seu debito atual junto ao Bradesco e de R$ 35549,68, lance sua proposta! WhatsApp 11955831425",ok,140,0,1,0
5172,"Sr.(a) VANESSA,CPF 163.xxx.xxx-69, seu debito junto ao BRADESCO desde 01/07/2013 pode ser quitado hoje por R$2000. Ligue agora 08006002934 /whatsapp 11997193858",ok,160,0,1,0
5173,"ANDREA, CPF 163.xxx.xxx-16, uma condicao excepcional foi aprovada p/ quitar seu debito junto ao BRADESCO. Ligue agora 08006002934/ wpp 11997193858",ok,146,0,1,0
5174,"ALBERTO, propriatario do CPF 163xxx.xxx-08, seu cartao c&a e de R$ 2949,92, lance sua proposta! Ligue gratis 08006002628",ok,120,0,1,0
5175,"CAMILA, proprietario do CPF 163xxx.xxx-24, seu cartao c&a e de R$ 1052,43, lance sua proposta! Ligue gratis 08006002628",ok,119,0,1,0
5176,"Ei, Jose, seu CPF 164-xxx.xxx-34 pode sair de restricao em ate 5 dias. Ligue hoje e garanta a melhor negociacao em carater de excecao 08002759600.",ok,146,0,1,0
5177,"Estamos tentando contato com RAIMUNDO. Assunto de extrema importancia, CPF: 164-xxx.xxx-87 . Entre em contato pelo telefone: 08007213569 ou Whats: (11)976509508",ok,160,0,1,0
5178,"Estamos tentando contato com VALDINAR. Assunto de extrema importancia, CPF: 164-xxx.xxx-72 . Entre em contato pelo telefone: 08007213569 ou Whats: (11)976509508",ok,160,0,1,0
5179,"???? ? ?????????? OlympTrad?: 164.138.39.218, RU, Ufa",ok,53,0,1,0
5180,"0500037B0201|Faça login no aplicativo OlympTrad?: 164.163.137.111, BR, Cornélio ",ok,80,0,1,0
5181,"050003480201|Faça login no aplicativo OlympTrad?: 164.163.139.173, BR, Cornélio ",ok,80,0,1,0
5182,"0500030C0201|Faça login no aplicativo OlympTrad?: 164.163.139.196, BR, Cornélio ",ok,80,0,1,0
5183,O servico ping na LINK FIBRA CRISSIUMAL TCHE 164.163.144.1  / 187.108.26.74 agora estadown(timeout),ok,99,0,1,0
5184,O servico ping na LINK FIBRA CRISSIUMAL FREDERICO 164.163.144.1  / 187.108.26.74 agora estadown(timeout),ok,104,0,1,0
5185,"Faça login no aplicativo OlympTrad?: 164.163.156.245, BR, Cedro",ok,63,0,1,0
5186,"0500034B0201|Faça login no aplicativo OlympTrad?: 164.163.158.96, BR, Juazeiro D",ok,80,0,1,0
5187,"Faça login no aplicativo OlympTrad?: 164.163.169.65, BR, Ipora",ok,62,0,1,0
5188,"Faça login no aplicativo OlympTrad?: 164.163.17.245, BR, Raposos",ok,64,0,1,0
5189,"0500037C0201|Faça login no aplicativo OlympTrad?: 164.163.177.251, BR, Nova Espe",ok,80,0,1,0
5190,"Faça login no aplicativo OlympTrad?: 164.163.179.243, BR, Capitao Poco",ok,70,0,1,0
5191,"Faça login no aplicativo OlympTrad?: 164.163.18.255, BR, Raposos",ok,64,0,1,0
5192,"Faça login no aplicativo OlympTrad?: 164.163.201.129, BR, Itabera",ok,65,0,1,0
5193,"Faça login no aplicativo OlympTrad?: 164.163.202.131, BR, Itapeva",ok,65,0,1,0
5194,"Faça login no aplicativo OlympTrad?: 164.163.204.53, BR, Guarapari",ok,66,0,1,0
5195,"Faça login no aplicativo OlympTrad?: 164.163.204.61, BR, Guarapari",ok,66,0,1,0
5196,"Faça login no aplicativo OlympTrad?: 164.163.204.68, BR, Guarapari",ok,66,0,1,0
5197,"Faça login no aplicativo OlympTrad?: 164.163.205.96, BR, Piuma",ok,62,0,1,0
5198,"0500030F0201|Faça login no aplicativo OlympTrad?: 164.163.208.51, BR, Jaboatão D",ok,80,0,1,0
5199,"Faça login no aplicativo OlympTrad?: 164.163.236.210, BR, Luiziania",ok,67,0,1,0
5200,"Faça login no aplicativo OlympTrad?: 164.163.236.215, BR, Luiziania",ok,67,0,1,0
5201,"Faça login no aplicativo OlympTrad?: 164.163.24.82, BR, Fortaleza",ok,65,0,1,0
5202,"Faça login no aplicativo OlympTrad?: 164.163.25.64, BR, Fortaleza",ok,65,0,1,0
5203,"Faça login no aplicativo OlympTrad?: 164.163.30.250, BR, Sao Paulo",ok,66,0,1,0
5204,"Faça login no aplicativo OlympTrad?: 164.163.32.33, BR, Trindade",ok,64,0,1,0
5205,"Faça login no aplicativo OlympTrad?: 164.163.37.177, BR, Ipatinga",ok,65,0,1,0
5206,"Faça login no aplicativo OlympTrad?: 164.163.38.99, BR, Ipatinga",ok,64,0,1,0
5207,"Faça login no aplicativo OlympTrad?: 164.163.92.6, BR, Sumare",ok,61,0,1,0
5208,"Faça login no aplicativo OlympTrad?: 164.163.96.30, BR, Carlopolis",ok,66,0,1,0
5209,"Faça login no aplicativo OlympTrad?: 164.41.145.164, BR, Sobradinho",ok,67,0,1,0
5210,"Faça login no aplicativo OlympTrad?: 164.41.145.212, BR, Brasilia",ok,65,0,1,0
5211,"Faça login no aplicativo OlympTrad?: 164.85.21.106, BR, Rio De Janeiro",ok,70,0,1,0
5212,"Faça login no aplicativo OlympTrad?: 164.85.22.207, BR, Rio De Janeiro",ok,70,0,1,0
5213,"Faça login no aplicativo OlympTrad?: 164.85.24.109, BR, Rio De Janeiro",ok,70,0,1,0
5214,"OlympTrad? login: 164.85.80.101, BR, Rio De Janeiro",ok,51,0,1,0
5215,"ALESSANDRO, proprietario do CPF 164.xxx.xxx-39, seu debito atual junto ao Bradesco e de R$ 78696,9, lance sua proposta! WhatsApp 11955831425",ok,140,0,1,0
5216,"Sr.(a) ADAO,CPF 164.xxx.xxx-85, seu debito junto ao BRADESCO desde 13/02/2013 pode ser quitado hoje por R$1500. Ligue agora 08006002934 /whatsapp 11997193858",ok,157,0,1,0
5217,"DIEGO, CPF 164.xxx.xxx-06, uma condicao excepcional foi aprovada p/ quitar seu debito junto ao BRADESCO. Ligue agora 08006002934/ wpp 11997193858",ok,145,0,1,0
5218,"ANA, propriatario do CPF 164xxx.xxx-45, seu ibicard c&a visa e de R$ 11088,57, lance sua proposta! Ligue gratis 08006002628",ok,123,0,1,0
5219,"ALAN, proprietario do CPF 164xxx.xxx-20, seu c&a mastercard e de R$ 3695,65, lance sua proposta! Ligue gratis 08006002628",ok,121,0,1,0
5220,"Ei, Anayra, seu CPF 165-xxx.xxx-02 pode sair de restricao em ate 5 dias. Ligue hoje e garanta a melhor negociacao em carater de excecao 08002759600.",ok,148,0,1,0
5221,"Estamos tentando contato com ANDRE. Assunto de extrema importancia, CPF: 165-xxx.xxx-42 . Entre em contato pelo telefone: 08007213569 ou Whats: (11)976509508",ok,157,0,1,0
5222,"Estamos tentando contato com ELAINE. Assunto de extrema importancia, CPF: 165-xxx.xxx-33 . Entre em contato pelo telefone: 1127393055 ou Whats: (11)976509508",ok,157,0,1,0
5223,"OlympTrad? login: 165.138.225.250, US, La Porte",ok,47,0,1,0
5224,"Faça login no aplicativo OlympTrad?: 165.156.39.22, US, Cincinnati",ok,66,0,1,0
5225,"Faça login no aplicativo OlympTrad?: 165.156.39.53, US, Cincinnati",ok,66,0,1,0
5226,"OlympTrad? login: 165.156.39.57, US, Cincinnati",ok,47,0,1,0
5227,"Faça login no aplicativo OlympTrad?: 165.156.40.22, US, ",ok,56,0,1,0
5228,"Faça login no aplicativo OlympTrad?: 165.156.40.38, US, ",ok,56,0,1,0
5229,Le Grand Klabin: chegou uma encomenda na portaria. Remetente: mercado livre  pt  165.212.735.br Destinatario: Mônica,ok,116,1,1,0
5230,"Faça login no aplicativo OlympTrad?: 165.22.231.93, CA, Toronto",ok,63,0,1,0
5231,"OlympTrad? login: 165.22.233.196, CA, Toronto",ok,45,0,1,0
5232,"Faça login no aplicativo OlympTrad?: 165.225.214.124, AR, Buenos Aires",ok,70,0,1,0
5233,"Faça login no aplicativo OlympTrad?: 165.225.214.129, BR, Valinhos",ok,66,0,1,0
5234,"Faça login no aplicativo OlympTrad?: 165.225.214.132, BR, Valinhos",ok,66,0,1,0
5235,050003670605|Zscaler Miami node IP (165.225.32.36) and any one Public IP for 300 packets whenever user comes across the problem.Next update will be shared tomorrow o,ok,165,0,1,0
5236,"Faça login no aplicativo OlympTrad?: 165.225.38.148, US, New York",ok,65,0,1,0
5237,"Faça login no aplicativo OlympTrad?: 165.225.39.53, US, New York",ok,64,0,1,0
5238,#IP#123456#165.227.104.119#7099#,ok,32,0,1,0
5239,"Faça login no aplicativo OlympTrad?: 165.227.111.252, US, Clifton",ok,65,0,1,0
5240,050003330202|cket in a way forbidden by its access permissions 165.227.122.254:443,ok,82,0,1,0
5241,050003970202| the target machine actively refused it 165.227.122.254:80,ok,71,0,1,0
5242,"Faça login no aplicativo OlympTrad?: 165.227.124.71, US, Clifton",ok,64,0,1,0
5243,"Faça login no aplicativo OlympTrad?: 165.227.189.16, US, Clifton",ok,64,0,1,0
5244,050003490202|he target machine actively refused it 165.227.241.136:80,ok,69,0,1,0
5245,"IP,123456,165.227.66.59,7099",ok,28,0,1,0
5246,adminip123456 165.227.66.59 7801,ok,32,0,1,0
5247,#IP#123456#165.227.66.59#7801#,ok,30,0,1,0
5248,"Faça login no aplicativo OlympTrad?: 165.254.191.41, US, Murfreesboro",ok,69,0,1,0
5249,"BENEDITO, proprietario do CPF 165.xxx.xxx-00, seu debito atual junto ao Bradesco e de R$ 71804,93, lance sua proposta! WhatsApp 11955831425",ok,139,0,1,0
5250,"Sr.(a) CARLOS,CPF 165.xxx.xxx-72, seu debito junto ao BRADESCO desde 20/11/2011 pode ser quitado hoje por R$1000. Ligue agora 08006002934 /whatsapp 11997193858",ok,159,0,1,0
5251,"PATRICIA, CPF 165.xxx.xxx-03, uma condicao excepcional foi aprovada p/ quitar seu debito junto ao BRADESCO. Ligue agora 08006002934/ wpp 11997193858",ok,148,0,1,0
5252,"ANA, propriatario do CPF 165xxx.xxx-09, seu cartao c&a e de R$ 10943,52, lance sua proposta! Ligue gratis 08006002628",ok,117,0,1,0
5253,"BRIVALDA, proprietario do CPF 165xxx.xxx-91, seu c&a mastercard e de R$ 24359,25, lance sua proposta! Ligue gratis 08006002628",ok,126,0,1,0
5254,"Ei, Alauy, seu CPF 166-xxx.xxx-86 pode sair de restricao em ate 5 dias. Ligue hoje e garanta a melhor negociacao em carater de excecao 08002759600.",ok,147,0,1,0
5255,"Estamos tentando contato com JOSE. Assunto de extrema importancia, CPF: 166-xxx.xxx-26 . Entre em contato pelo telefone: 08007213569 ou Whats: (11)976509508",ok,156,0,1,0
5256,"Estamos tentando contato com IZAQUE. Assunto de extrema importancia, CPF: 166-xxx.xxx-49 . Entre em contato pelo telefone: 08007213569 ou Whats: (11)976509508",ok,158,0,1,0
5257,"ALBERTO, proprietario do CPF 166.xxx.xxx-02, seu debito atual junto ao Bradesco e de R$ 11740,61, lance sua proposta! WhatsApp 11955831425",ok,138,0,1,0
5258,"Sr.(a) CARLOS,CPF 166.xxx.xxx-58, seu debito junto ao BRADESCO desde 30/07/2010 pode ser quitado hoje por R$1500. Ligue agora 08006002934 /whatsapp 11997193858",ok,159,0,1,0
5259,"CICERO, CPF 166.xxx.xxx-49, uma condicao excepcional foi aprovada p/ quitar seu debito junto ao BRADESCO. Ligue agora 08006002934/ wpp 11997193858",ok,146,0,1,0
5260,"ADEMARIO, propriatario do CPF 166xxx.xxx-20, seu c&a mastercard e de R$ 6822,61, lance sua proposta! Ligue gratis 08006002628",ok,125,0,1,0
5261,"KARLA, proprietario do CPF 166xxx.xxx-01, seu cartao c&a e de R$ 919,32, lance sua proposta! Ligue gratis 08006002628",ok,117,0,1,0
5262,"Ei, Antonio, seu CPF 167-xxx.xxx-15 pode sair de restricao em ate 5 dias. Ligue hoje e garanta a melhor negociacao em carater de excecao 08002759600.",ok,149,0,1,0
5263,"Estamos tentando contato com RENATO. Assunto de extrema importancia, CPF: 167-xxx.xxx-97 . Entre em contato pelo telefone: 08007213569 ou Whats: (11)976509508",ok,158,0,1,0
5264,"OlympTrad? login: 167.114.1.114, CA, Montréal",ok,45,0,1,0
5265,"Faça login no aplicativo OlympTrad?: 167.114.155.145, CA, Montréal",ok,66,0,1,0
5266,"Faça login no aplicativo OlympTrad?: 167.114.188.205, CA, Montréal",ok,66,0,1,0
5267,"Faça login no aplicativo OlympTrad?: 167.114.188.205, CA, Montréal",ok,66,0,1,0
5268,"Faça login no aplicativo OlympTrad?: 167.249.103.140, BR, Lagoa",ok,63,0,1,0
5269,"Faça login no aplicativo OlympTrad?: 167.249.109.155, BR, Paulista",ok,66,0,1,0
5270,"Faça login no aplicativo OlympTrad?: 167.249.112.76, BR, Gravata",ok,64,0,1,0
5271,"Faça login no aplicativo OlympTrad?: 167.249.126.14, BR, São Felipe",ok,67,0,1,0
5272,"Faça login no aplicativo OlympTrad?: 167.249.161.197, BR, Santa Ines",ok,68,0,1,0
5273,"Faça login no aplicativo OlympTrad?: 167.249.161.208, BR, Santa Ines",ok,68,0,1,0
5274,"OlympTrad? login: 167.249.162.208, BR, Santa Ines",ok,49,0,1,0
5275,"Faça login no aplicativo OlympTrad?: 167.249.168.18, BR, Vargem Grande",ok,70,0,1,0
5276,"Faça login no aplicativo OlympTrad?: 167.249.168.30, BR, Vargem Grande",ok,70,0,1,0
5277,"Faça login no aplicativo OlympTrad?: 167.249.168.60, BR, Pio Xii",ok,64,0,1,0
5278,"050003620201|Faça login no aplicativo OlympTrad?: 167.249.169.107, BR, Itapecuru",ok,80,0,1,0
5279,"Faça login no aplicativo OlympTrad?: 167.249.170.73, BR, Sao Luis",ok,65,0,1,0
5280,"Faça login no aplicativo OlympTrad?: 167.249.171.154, BR, Sao Luis",ok,66,0,1,0
5281,"Faça login no aplicativo OlympTrad?: 167.249.171.227, BR, Ze Doca",ok,65,0,1,0
5282,"050003EB0201|Faça login no aplicativo OlympTrad?: 167.249.191.84, BR, Vitoria Da",ok,80,0,1,0
5283,"050003E40201|Faça login no aplicativo OlympTrad?: 167.249.191.87, BR, Vitoria Da",ok,80,0,1,0
5284,"Faça login no aplicativo OlympTrad?: 167.249.210.210, BR, Ananindeua",ok,68,0,1,0
5285,"Faça login no aplicativo OlympTrad?: 167.249.211.210, BR, Ananindeua",ok,68,0,1,0
5286,"Faça login no aplicativo OlympTrad?: 167.249.226.246, BR, Tijucas",ok,65,0,1,0
5287,"Faça login no aplicativo OlympTrad?: 167.249.237.7, BR, Brumadinho",ok,66,0,1,0
5288,"Faça login no aplicativo OlympTrad?: 167.249.238.222, BR, Mario Campos",ok,70,0,1,0
5289,"Faça login no aplicativo OlympTrad?: 167.249.24.143, BR, Cananeia",ok,65,0,1,0
5290,"Faça login no aplicativo OlympTrad?: 167.249.242.241, BR, Mogi-guacu",ok,68,0,1,0
5291,"Faça login no aplicativo OlympTrad?: 167.249.25.132, BR, Cananeia",ok,65,0,1,0
5292,"Faça login no aplicativo OlympTrad?: 167.249.65.255, BR, Teofilo Otoni",ok,70,0,1,0
5293,"Faça login no aplicativo OlympTrad?: 167.249.71.70, BR, João Pessoa",ok,67,0,1,0
5294,"Faça login no aplicativo OlympTrad?: 167.249.71.70, BR, João Pessoa",ok,67,0,1,0
5295,"Faça login no aplicativo OlympTrad?: 167.249.93.22, BR, Canoas",ok,62,0,1,0
5296,-- ping (ativo) -- ATIVAR_LTDA_NH -- as 09:13:19. IP: 167.249.94.222,ok,68,0,1,0
5297,-- ping (ativo) -- ATIVAR_LTDA_NH -- as 20:26:08. IP: 167.249.94.222,ok,68,0,1,0
5298,-- ping (inativo) -- ATIVAR_LTDA_NH -- as 13:49:26. IP: 167.249.94.222,ok,70,0,1,0
5299,-- ping (ativo) -- ATIVAR_LTDA_NH -- as 11:36:30. IP: 167.249.94.222,ok,68,0,1,0
5300,-- ping (inativo) -- ATIVAR_LTDA_NH -- as 10:32:16. IP: 167.249.94.222,ok,70,0,1,0
5301,"Faça login no aplicativo OlympTrad?: 167.249.94.246, BR, Sao Leopoldo",ok,69,0,1,0
5302,-- ping (ativo) -- PING.NET_(Bruno) -- as 09:52:30. IP: 167.249.95.10,ok,69,0,1,0
5303,-- ping (ativo) -- PING.NET_(Bruno) -- as 14:45:58. IP: 167.249.95.10,ok,69,0,1,0
5304,-- ping (ativo) -- PING.NET_(Bruno) -- as 03:56:40. IP: 167.249.95.10,ok,69,0,1,0
5305,-- ping (inativo) -- PING.NET_(Bruno) -- as 16:14:52. IP: 167.249.95.10,ok,71,0,1,0
5306,-- ping (ativo) -- PING.NET_(Bruno) -- as 14:11:48. IP: 167.249.95.10,ok,69,0,1,0
5307,-- ping (ativo) -- PING.NET_(Bruno) -- as 15:38:52. IP: 167.249.95.10,ok,69,0,1,0
5308,-- ping (inativo) -- PING.NET_(Bruno) -- as 02:11:57. IP: 167.249.95.10,ok,71,0,1,0
5309,-- ping (ativo) -- PING.NET_(Bruno) -- as 01:02:01. IP: 167.249.95.10,ok,69,0,1,0
5310,-- ping (inativo) -- PING.NET_(Bruno) -- as 03:17:38. IP: 167.249.95.10,ok,71,0,1,0
5311,-- ping (ativo) -- PING.NET_(Bruno) -- as 11:02:52. IP: 167.249.95.10,ok,69,0,1,0
5312,-- ping (ativo) -- PING.NET_(Bruno) -- as 20:21:33. IP: 167.249.95.10,ok,69,0,1,0
5313,-- ping (ativo) -- PING.NET_(Bruno) -- as 10:56:57. IP: 167.249.95.10,ok,69,0,1,0
5314,-- ping (ativo) -- PING.NET_(Bruno) -- as 22:22:05. IP: 167.249.95.10,ok,69,0,1,0
5315,-- ping (ativo) -- PING.NET_(Bruno) -- as 02:54:29. IP: 167.249.95.10,ok,69,0,1,0
5316,-- ping (ativo) -- PING.NET_(Bruno) -- as 22:12:38. IP: 167.249.95.10,ok,69,0,1,0
5317,-- ping (inativo) -- PING.NET_(Bruno) -- as 14:53:13. IP: 167.249.95.10,ok,71,0,1,0
5318,-- ping (ativo) -- PING.NET_(Bruno) -- as 07:30:57. IP: 167.249.95.10,ok,69,0,1,0
5319,-- ping (inativo) -- PING.NET_(Bruno) -- as 08:04:10. IP: 167.249.95.10,ok,71,0,1,0
5320,-- ping (inativo) -- ATIVAR_LTDA_NH -- as 08:58:19. IP: 167.249.95.14,ok,69,0,1,0
5321,-- ping (inativo) -- RB_MELMANN_TELECOM -- as 16:14:42. IP: 167.249.95.234,ok,74,0,1,0
5322,-- ping (inativo) -- RB_MELMANN_TELECOM -- as 01:21:17. IP: 167.249.95.234,ok,74,0,1,0
5323,-- ping (inativo) -- RB_MELMANN_TELECOM -- as 16:22:40. IP: 167.249.95.234,ok,74,0,1,0
5324,-- ping (inativo) -- RB_MELMANN_TELECOM -- as 15:24:16. IP: 167.249.95.234,ok,74,0,1,0
5325,-- ping (ativo) -- MELMMAN_TELECOM_MISTO_1G -- as 01:02:04. IP: 167.249.95.234,ok,78,0,1,0
5326,-- ping (inativo) -- MELMMAN_TELECOM_MISTO_1G -- as 10:55:15. IP: 167.249.95.234,ok,80,0,1,0
5327,-- ping (ativo) -- MELMMAN_TELECOM_MISTO_1G -- as 21:39:04. IP: 167.249.95.234,ok,78,0,1,0
5328,-- ping (ativo) -- RB_MELMANN_TELECOM -- as 10:56:50. IP: 167.249.95.234,ok,72,0,1,0
5329,-- ping (ativo) -- MELMMAN_TELECOM_MISTO_1G -- as 22:22:05. IP: 167.249.95.234,ok,78,0,1,0
5330,-- ping (ativo) -- MELMMAN_TELECOM_MISTO_1G -- as 11:29:19. IP: 167.249.95.234,ok,78,0,1,0
5331,-- ping (inativo) -- LINK_SUL_TELECOM -- as 09:55:46. IP: 167.249.95.242,ok,72,0,1,0
5332,-- ping (inativo) -- LINK_SUL_INT_LINK1_100_200Mb -- as 14:47:30. IP: 167.249.95.242,ok,84,0,1,0
5333,-- ping (ativo) -- LINK_SUL_INT_LINK1_100_200Mb -- as 15:38:55. IP: 167.249.95.242,ok,82,0,1,0
5334,-- ping (inativo) -- LINK_SUL_INT_LINK1_100_200Mb -- as 02:11:57. IP: 167.249.95.242,ok,84,0,1,0
5335,-- ping (ativo) -- LINK_SUL_INT_LINK1_100_200Mb -- as 01:02:04. IP: 167.249.95.242,ok,82,0,1,0
5336,-- ping (inativo) -- LINK_SUL_INT_LINK1_100_200Mb -- as 17:10:44. IP: 167.249.95.242,ok,84,0,1,0
5337,-- ping (inativo) -- LINK_SUL_INT_LINK1_100_200Mb -- as 10:45:16. IP: 167.249.95.242,ok,84,0,1,0
5338,-- ping (ativo) -- LINK_SUL_INT_LINK1_100_200Mb -- as 20:21:34. IP: 167.249.95.242,ok,82,0,1,0
5339,-- ping (inativo) -- LINK_SUL_INT_LINK1_100_200Mb -- as 11:00:09. IP: 167.249.95.242,ok,84,0,1,0
5340,-- ping (inativo) -- LINK_SUL_INT_LINK1_100_200Mb -- as 09:04:16. IP: 167.249.95.242,ok,84,0,1,0
5341,-- ping (inativo) -- LINK_SUL_INT_LINK1_100_200Mb -- as 13:34:27. IP: 167.249.95.242,ok,84,0,1,0
5342,-- ping (inativo) -- LINK_SUL_INT_LINK1_100_200Mb -- as 13:40:21. IP: 167.249.95.242,ok,84,0,1,0
5343,-- ping (inativo) -- LINK_SUL_INT_LINK1_100_200Mb -- as 00:40:55. IP: 167.249.95.242,ok,84,0,1,0
5344,-- ping (inativo) -- LINK_SUL_INT_LINK1_100_200Mb -- as 01:10:11. IP: 167.249.95.242,ok,84,0,1,0
5345,-- ping (inativo) -- LINK_SUL_INT_LINK1_100_200Mb -- as 12:41:27. IP: 167.249.95.242,ok,84,0,1,0
5346,-- ping (inativo) -- LINK_SUL_INT_LINK1_100_200Mb -- as 03:16:14. IP: 167.249.95.242,ok,84,0,1,0
5347,-- ping (inativo) -- LINK_SUL_INT_LINK1_100_200Mb -- as 09:29:08. IP: 167.249.95.242,ok,84,0,1,0
5348,-- ping (ativo) -- LINK_SUL_INT_LINK2_500Mb -- as 15:38:53. IP: 167.249.95.245,ok,78,0,1,0
5349,-- ping (ativo) -- LINK_SUL_INT_LINK2_500Mb -- as 01:02:03. IP: 167.249.95.245,ok,78,0,1,0
5350,-- ping (inativo) -- LINK_SUL_INT_LINK2_500Mb -- as 10:54:12. IP: 167.249.95.245,ok,80,0,1,0
5351,-- ping (ativo) -- LINK_SUL_INT_LINK2_500Mb -- as 20:21:22. IP: 167.249.95.245,ok,78,0,1,0
5352,-- ping (ativo) -- LINK_SUL_INT_LINK2_500Mb -- as 10:56:48. IP: 167.249.95.245,ok,78,0,1,0
5353,-- ping (ativo) -- LINK_SUL_INT_LINK2_500Mb -- as 20:26:22. IP: 167.249.95.245,ok,78,0,1,0
5354,-- ping (ativo) -- LINK_SUL_INT_LINK2_500Mb -- as 16:49:18. IP: 167.249.95.245,ok,78,0,1,0
5355,-- ping (inativo) -- LINK_SUL_INT_LINK2_500Mb -- as 02:29:13. IP: 167.249.95.245,ok,80,0,1,0
5356,-- ping (ativo) -- LINK_SUL_INT_LINK2_500Mb -- as 16:55:09. IP: 167.249.95.245,ok,78,0,1,0
5357,-- ping (inativo) -- LINK_SUL_INT_LINK2_500Mb -- as 15:59:22. IP: 167.249.95.245,ok,80,0,1,0
5358,-- ping (inativo) -- LINK_SUL_TELECOM_BKP -- as 09:56:10. IP: 167.249.95.246,ok,76,0,1,0
5359,-- ping (inativo) -- LINK_SUL_TELECOM_BKP -- as 09:32:08. IP: 167.249.95.246,ok,76,0,1,0
5360,-- ping (ativo) -- LINK_SUL_TELECOM_BKP -- as 16:46:05. IP: 167.249.95.246,ok,74,0,1,0
5361,-- ping (ativo) -- LINK_SUL_TELECOM_BKP -- as 07:28:35. IP: 167.249.95.246,ok,74,0,1,0
5362,-- ping (ativo) -- LINK_SUL_TELECOM_BKP -- as 15:38:48. IP: 167.249.95.246,ok,74,0,1,0
5363,-- ping (inativo) -- LINK_SUL_TELECOM_BKP -- as 02:11:45. IP: 167.249.95.246,ok,76,0,1,0
5364,-- ping (ativo) -- LINK_SUL_TELECOM_BKP -- as 01:02:03. IP: 167.249.95.246,ok,74,0,1,0
5365,-- ping (ativo) -- LINK_SUL_TELECOM_BKP -- as 17:12:02. IP: 167.249.95.246,ok,74,0,1,0
5366,-- ping (ativo) -- LINK_SUL_TELECOM_BKP -- as 01:21:21. IP: 167.249.95.246,ok,74,0,1,0
5367,-- ping (ativo) -- LINK_SUL_TELECOM_BKP -- as 20:21:22. IP: 167.249.95.246,ok,74,0,1,0
5368,-- ping (ativo) -- LINK_SUL_TELECOM_BKP -- as 10:56:48. IP: 167.249.95.246,ok,74,0,1,0
5369,-- ping (inativo) -- LINK_SUL_TELECOM_BKP -- as 15:40:09. IP: 167.249.95.246,ok,76,0,1,0
5370,-- ping (ativo) -- LINK_SUL_TELECOM_BKP -- as 04:06:06. IP: 167.249.95.246,ok,74,0,1,0
5371,-- ping (inativo) -- LINK_SUL_TELECOM_BKP -- as 02:29:20. IP: 167.249.95.246,ok,76,0,1,0
5372,-- ping (ativo) -- LINK_SUL_TELECOM_BKP -- as 16:55:15. IP: 167.249.95.246,ok,74,0,1,0
5373,-- ping (inativo) -- LINK_SUL_TELECOM_BKP -- as 16:43:40. IP: 167.249.95.246,ok,76,0,1,0
5374,-- ping (ativo) -- MELMMAN_TELECOM_MISTO_1G -- as 23:01:20. IP: 167.249.95.33,ok,77,0,1,0
5375,-- ping (ativo) -- MELMMAN_TELECOM_MISTO_1G -- as 10:46:13. IP: 167.249.95.33,ok,77,0,1,0
5376,-- ping (ativo) -- MELMMAN_TELECOM_MISTO_1G -- as 13:55:20. IP: 167.249.95.33,ok,77,0,1,0
5377,-- ping (ativo) -- MELMMAN_TELECOM_MISTO_1G -- as 13:55:20. IP: 167.249.95.33,ok,77,0,1,0
5378,-- ping (inativo) -- MELMMAN_TELECOM_MISTO_1G -- as 09:35:59. IP: 167.249.95.33,ok,79,0,1,0
5379,-- ping (inativo) -- MELMMAN_TELECOM_MISTO_1G -- as 17:40:05. IP: 167.249.95.33,ok,79,0,1,0
5380,-- ping (inativo) -- MELMMAN_TELECOM_MISTO_1G -- as 14:08:08. IP: 167.249.95.33,ok,79,0,1,0
5381,-- ping (inativo) -- MELMMAN_TELECOM_MISTO_1G -- as 13:05:13. IP: 167.249.95.33,ok,79,0,1,0
5382,-- ping (inativo) -- MELMMAN_TELECOM_MISTO_1G -- as 13:58:08. IP: 167.249.95.33,ok,79,0,1,0
5383,"Faça login no aplicativo OlympTrad?: 167.250.136.66, BR, Fortaleza",ok,66,0,1,0
5384,"Faça login no aplicativo OlympTrad?: 167.250.140.170, BR, Caico",ok,63,0,1,0
5385,"Faça login no aplicativo OlympTrad?: 167.250.174.16, BR, Narandiba",ok,66,0,1,0
5386,"Faça login no aplicativo OlympTrad?: 167.250.175.207, BR, Narandiba",ok,67,0,1,0
5387,"Faça login no aplicativo OlympTrad?: 167.250.179.166, BR, Imbituba",ok,66,0,1,0
5388,"Faça login no aplicativo OlympTrad?: 167.250.184.205, BR, Itaperucu",ok,67,0,1,0
5389,"Faça login no aplicativo OlympTrad?: 167.250.191.160, BR, Alto Santo",ok,68,0,1,0
5390,"Faça login no aplicativo OlympTrad?: 167.250.225.168, BR, Campo Maior",ok,69,0,1,0
5391,"Faça login no aplicativo OlympTrad?: 167.250.226.142, BR, Campo Maior",ok,69,0,1,0
5392,"Faça login no aplicativo OlympTrad?: 167.250.226.75, BR, Campo Maior",ok,68,0,1,0
5393,"Faça login no aplicativo OlympTrad?: 167.250.244.26, BR, Caruaru",ok,64,0,1,0
5394,"Faça login no aplicativo OlympTrad?: 167.250.27.125, BR, Quirinopolis",ok,69,0,1,0
